,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,Label,Score
3267,0.949675054,60,0,0.521519596,8317.0,10,0,1,0,0.0,0,0.5672
3268,0.061411549,31,0,0.008796481,2500.0,4,0,0,0,0.0,0,0.8261
3269,1.005853183,64,0,0.6524789520000001,2137.0,8,0,1,0,0.0,0,0.5118
3270,0.0,42,0,1.544712846,6250.0,13,0,2,0,3.0,0,0.7175
3271,0.031799091,83,0,0.0092722669999999,3558.0,5,0,0,0,0.0,0,0.9112
3272,0.823627206,31,0,0.281622088,5794.0,10,0,0,0,2.0,1,0.5565
3273,0.0,35,0,0.33406406,8210.0,7,0,1,0,1.0,0,0.8187
3274,0.455211469,40,0,0.5353916679999999,7416.0,9,0,3,0,2.0,0,0.6765
3275,0.0076149569999999,87,0,0.005216824,3066.0,6,0,0,0,0.0,0,0.9108
3276,0.072740665,66,1,1890.0,,8,0,2,0,0.0,0,0.621
3277,0.348651673,61,0,0.2246598169999999,3600.0,10,0,0,1,0.0,1,0.613
3278,0.9999999,25,0,0.0,820.0,1,0,0,0,0.0,1,0.6041
3279,0.016975786,73,0,20.0,,5,0,0,0,1.0,0,0.8371
3280,0.019886834,89,0,2852.0,,6,0,2,0,0.0,0,0.8385
3281,0.043766847,72,0,0.342705405,3200.0,6,0,1,0,0.0,0,0.8666
3282,0.60411027,39,2,0.139972006,5000.0,4,1,0,0,0.0,1,0.9001
3283,0.061367693,50,1,2136.0,,6,0,2,0,0.0,0,0.5239
3284,0.027197175,55,0,0.260740639,14500.0,10,0,1,0,5.0,0,0.8649
3285,0.28662653,75,0,0.210478128,9829.0,12,0,1,0,0.0,0,0.8479
3286,0.008221103,71,0,0.079592041,10000.0,13,1,1,0,1.0,1,0.6888
3287,0.445078459,21,0,9.0,,1,0,0,0,0.0,0,0.6612
3288,0.561284122,53,1,671.0,,6,0,0,0,0.0,1,0.5475
3289,0.0097369,48,0,0.211789353,10500.0,5,0,1,0,0.0,0,0.8664
3290,0.066620496,67,0,0.213913341,11700.0,10,0,2,0,0.0,0,0.892
3291,0.098903613,59,0,1890.0,,10,0,1,0,0.0,0,0.7538
3292,0.029850746,26,0,124.0,,3,0,0,0,0.0,0,0.7732
3293,0.7331688540000001,49,2,0.585520362,5524.0,11,0,1,0,1.0,1,0.8061
3294,0.0336949479999999,46,0,0.050568539,17500.0,7,0,0,0,1.0,0,0.8507
3295,0.11099445,68,0,0.010524637,6270.0,6,0,0,0,0.0,0,0.8914
3296,0.206344841,49,0,0.215736041,4333.0,6,0,0,0,0.0,0,0.7802
3297,0.182431015,50,1,0.6498456579999999,7450.0,13,0,3,0,2.0,1,0.5453
3298,0.04306748,69,0,0.227890285,3900.0,5,0,1,0,0.0,0,0.9121
3299,0.032283869,41,0,953.0,0.0,3,0,1,0,6.0,0,0.8284
3300,0.3651149279999999,33,1,0.332753749,4600.0,9,0,0,0,0.0,1,0.5581
3301,0.141831239,52,0,0.1207879209999999,10000.0,7,0,1,0,0.0,0,0.8302
3302,0.0001565189999999,58,0,4824.0,,12,0,5,0,0.0,0,0.6575
3303,0.2231986319999999,45,1,0.340931814,5000.0,8,0,1,0,1.0,1,0.5054
3304,0.006096788,40,0,0.54292804,8059.0,12,0,1,0,1.0,0,0.7878
3305,0.1660938619999999,55,1,0.299531753,6833.0,20,0,1,0,0.0,0,0.5507
3306,0.308865728,68,0,0.614710314,7300.0,12,0,2,0,0.0,0,0.7379
3307,0.0,46,0,4117.0,,8,0,2,0,3.0,0,0.7819
3308,0.008218771,83,0,13.0,,11,0,0,0,,0,0.8094
3309,0.0087242669999999,56,0,1.535464535,1000.0,13,0,1,0,0.0,0,0.762
3310,0.18479664,55,0,0.080061329,15000.0,8,0,0,0,2.0,0,0.8342
3311,0.8812733709999999,46,0,0.326557814,3000.0,7,0,0,0,0.0,1,0.5439
3312,0.414405494,61,0,1.161170385,6185.0,20,0,2,0,0.0,0,0.6134
3313,0.030025159,75,0,0.257915201,5400.0,11,0,2,0,0.0,0,0.8935
3314,0.9999999,29,0,0.433084312,4684.0,6,0,1,0,0.0,1,0.5198
3315,0.0,68,0,0.072363421,11842.0,4,0,1,0,1.0,0,0.9086
3316,0.0,40,0,0.190468255,6000.0,4,0,1,0,0.0,0,0.8314
3317,0.002352458,43,1,2181.0,,19,0,4,0,0.0,0,0.5001
3318,0.929860483,57,1,2.175515303,1600.0,9,0,1,0,0.0,1,0.7555
3319,1.034182522,51,1,0.251655081,12083.0,3,0,1,1,1.0,1,0.8497
3320,0.005214104,56,0,0.436703562,10750.0,11,0,3,0,0.0,0,0.8198
3321,0.533011272,30,1,0.19001387,6488.0,7,0,1,0,1.0,1,0.653
3322,0.0,79,0,0.000158781,6297.0,8,0,0,0,0.0,0,0.9072
3323,0.602794411,21,0,0.884735202,641.0,3,0,0,0,0.0,0,0.5788
3324,0.045954046,24,0,0.00062461,1600.0,2,0,0,0,0.0,0,0.824
3325,0.005420849,44,0,0.160911878,7500.0,10,0,1,0,3.0,0,0.8544
3326,0.09412941,59,0,2263.0,,3,0,1,0,,0,0.8017
3327,0.581114145,48,0,0.400411382,8750.0,11,0,2,0,3.0,0,0.5661
3328,0.91790743,36,0,0.618069442,5500.0,7,0,3,0,1.0,1,0.5361
3329,0.08935003,39,0,0.374510502,8426.0,13,0,3,0,0.0,0,0.7947
3330,0.009962594,83,0,9.0,,3,0,0,0,0.0,0,0.8383
3331,0.498926005,28,0,0.199468085,3383.0,9,1,0,0,0.0,1,0.8459
3332,0.080836033,72,0,0.8752499,2500.0,10,0,3,0,0.0,0,0.7507
3333,0.000468445,41,0,0.207583393,8333.0,11,0,2,1,0.0,1,0.5811
3334,0.086067758,69,0,0.0159637839999999,33575.0,18,0,0,0,0.0,0,0.8537
3335,0.395463075,43,1,0.775510204,3135.0,8,0,1,0,0.0,1,0.5581
3336,0.120881273,48,0,0.392759661,6960.0,5,0,2,0,2.0,0,0.803
3337,0.000378774,37,0,0.21496929,7000.0,7,0,1,0,2.0,0,0.8613
3338,0.42880952,48,1,0.7878072490000001,7200.0,12,0,2,0,3.0,1,0.5739
3339,0.867618152,60,1,0.080409966,12000.0,6,0,0,2,0.0,1,0.8433
3340,0.4121951479999999,63,0,0.140076674,10172.0,18,0,0,0,0.0,0,0.7145
3341,0.0,54,1,1042.0,,5,0,1,0,0.0,0,0.5376
3342,0.821817818,41,0,0.600063131,3167.0,11,0,0,0,0.0,1,0.6072
3343,0.440716642,31,0,2.4953068590000003,2769.0,42,0,2,0,3.0,0,0.5125
3344,0.010468992,79,0,0.003498251,2000.0,8,0,0,0,0.0,0,0.9092
3345,0.0,53,0,297.0,0.0,2,0,0,0,3.0,0,0.8188
3346,0.4698557829999999,45,1,0.229813665,7083.0,8,0,0,0,3.0,1,0.5165
3347,0.5175725179999999,53,1,0.304592315,3200.0,11,0,0,0,1.0,1,0.6809
3348,0.094498371,52,0,0.458360232,4646.0,10,0,1,0,1.0,0,0.7918
3349,0.6606471939999999,40,0,0.082083662,2533.0,1,0,0,0,0.0,0,0.5801
3350,0.0,30,0,742.0,,4,0,0,0,0.0,0,0.7793
3351,0.749051452,57,0,0.972131148,3049.0,7,0,2,0,3.0,0,0.5467
3352,0.0578236959999999,23,0,0.002701972,3700.0,4,0,0,0,0.0,0,0.8308
3353,0.062896855,65,0,883.0,,4,0,1,0,0.0,0,0.8331
3354,0.0,62,0,0.473596022,18500.0,19,0,4,0,2.0,0,0.7103
3355,0.014409759,60,0,0.6575283789999999,4668.0,11,0,2,0,0.0,0,0.7966
3356,0.221242061,53,0,0.46686747,3983.0,9,0,1,0,2.0,0,0.7349
3357,0.32966919,54,0,0.114949178,12100.0,11,0,0,0,0.0,0,0.7716
3358,0.307042879,30,0,41.0,,2,0,0,0,1.0,0,0.6954
3359,0.0,44,0,0.500999714,3500.0,7,0,0,0,0.0,0,0.795
3360,0.661680733,39,0,0.6744631090000001,4702.0,14,0,1,0,3.0,1,0.5311
3361,0.054355125,54,0,0.330458693,8000.0,20,0,1,0,2.0,0,0.7924
3362,0.0011546389999999,85,0,0.0,10500.0,7,0,0,0,0.0,0,0.9074
3363,0.073926596,57,0,0.054198134,2250.0,4,0,0,0,2.0,0,0.8577
3364,0.0889213669999999,63,0,0.170217676,13000.0,14,0,2,0,0.0,0,0.8468
3365,0.192992072,51,0,1.681014604,1300.0,10,0,1,0,1.0,0,0.6874
3366,0.3858570329999999,58,0,345.0,,5,0,0,1,0.0,1,0.547
3367,1.1579448140000002,36,1,0.072461515,6430.0,9,2,0,0,2.0,1,0.9036
3368,0.562836487,37,0,0.211607887,3600.0,3,0,1,0,1.0,0,0.5873
3369,0.221336396,63,0,2386.0,,12,0,3,0,0.0,0,0.6568
3370,0.0557614259999999,78,0,0.2241789619999999,2100.0,8,0,1,0,0.0,0,0.9079
3371,0.0,46,0,320.0,,2,0,0,0,0.0,0,0.791
3372,0.151995435,50,0,0.263338177,9633.0,18,0,2,0,3.0,0,0.7726
3373,0.9999999,32,0,708.0,,3,0,0,0,,0,0.5005
3374,0.016389215,70,0,34.0,,4,0,0,0,,0,0.8373
3375,0.4031936129999999,25,0,0.0019993339999999,3000.0,1,0,0,0,0.0,0,0.7206
3376,0.2041964919999999,32,0,824.0,,13,0,0,0,0.0,0,0.6339
3377,0.0,59,0,1400.0,,9,0,1,0,0.0,0,0.7879
3378,0.949410118,29,0,1.253212756,2100.0,8,2,1,0,0.0,1,0.8746
3379,0.0171916189999999,44,0,0.254491486,6400.0,9,0,1,0,0.0,0,0.8402
3380,0.328575974,29,0,0.104575163,4130.0,10,0,0,0,0.0,0,0.7307
3381,0.0,44,0,1000.0,,5,0,1,0,2.0,0,0.7819
3382,0.070976488,61,1,0.245116992,15000.0,21,0,2,0,0.0,0,0.64
3383,0.447501781,54,1,0.134986699,11652.0,21,0,0,0,0.0,0,0.5084
3384,0.013664158,76,0,1644.0,,11,0,2,0,0.0,0,0.8108
3385,0.053580127,62,0,2830.0,,8,0,2,0,0.0,0,0.8259
3386,0.066499696,50,0,0.028398529,73700.0,11,0,1,0,2.0,0,0.8492
3387,0.121790497,37,0,0.054244452,2838.0,5,0,0,1,0.0,1,0.6328
3388,0.002599395,46,0,0.7536231879999999,2000.0,16,0,1,0,1.0,0,0.7169
3389,0.435914102,47,0,0.084808533,13500.0,6,0,0,0,0.0,0,0.7303
3390,0.010999421,37,0,0.286883011,11000.0,10,0,2,0,2.0,0,0.8511
3391,0.242324146,52,0,2536.0,,12,0,1,0,2.0,0,0.6702
3392,0.083469793,83,0,0.019712033,5833.0,9,0,0,0,1.0,0,0.8844
3393,0.878297305,51,0,3088.0,,8,0,2,0,0.0,0,0.5255
3394,0.467191635,62,0,0.524622049,11310.0,11,0,3,0,0.0,0,0.7156
3395,0.1696830319999999,63,0,0.012496876,4000.0,5,0,0,0,2.0,0,0.8341
3396,0.992435703,51,4,0.37243323,7450.0,12,2,2,2,2.0,1,0.9295
3397,0.390451346,46,0,0.603662751,8681.0,9,0,5,0,3.0,0,0.5416
3398,0.028518682,56,0,0.114639099,10833.0,11,0,1,0,0.0,0,0.8587
3399,0.017186821,79,0,0.499464477,2800.0,8,0,1,0,0.0,0,0.8585
3400,0.064123591,65,0,0.446031746,1889.0,6,0,1,0,0.0,0,0.8478
3401,0.0,47,0,2549.0,,6,0,2,0,0.0,0,0.7855
3402,0.028596731,75,0,22.0,,6,0,0,0,0.0,0,0.8381
3403,0.251937146,53,0,0.022365869,7734.0,3,0,0,0,1.0,0,0.7947
3404,0.526119667,67,0,0.288076079,6834.0,10,0,1,0,0.0,0,0.6028
3405,0.007514017,47,0,0.200553025,6147.0,6,0,1,0,2.0,0,0.847
3406,0.6011786339999999,57,1,0.35930529,6275.0,10,0,1,0,2.0,1,0.6803
3407,0.054712925,43,0,0.4349377989999999,19050.0,12,0,6,0,0.0,0,0.6941
3408,0.0853449969999999,66,2,5385.0,,13,0,2,0,,1,0.5957
3409,0.0702077909999999,62,0,0.804854831,2100.0,15,0,1,0,0.0,0,0.7524
3410,0.223659067,29,0,0.50980905,3822.0,12,0,2,0,0.0,0,0.7033
3411,0.9999999,68,0,716.0,,1,0,1,0,,0,0.6177
3412,0.0,72,0,0.16559565,8091.0,8,0,1,0,0.0,0,0.9098
3413,0.020067345,47,0,0.05854905,9000.0,5,0,1,0,1.0,0,0.8655
3414,0.0,22,0,0.007984032,500.0,2,0,0,0,0.0,0,0.8134
3415,0.879738206,45,0,0.312068399,6081.0,5,0,0,0,2.0,1,0.5363
3416,0.023553811,58,0,0.240662651,6639.0,11,0,2,0,0.0,0,0.8624
3417,0.0013457279999999,63,1,1958.0,,7,0,2,0,0.0,0,0.6125
3418,0.957376447,50,0,0.410287746,9000.0,12,0,3,0,0.0,1,0.5239
3419,0.3589055229999999,62,0,9.262316911,1501.0,7,0,1,0,0.0,0,0.7629
3420,0.064499152,83,0,0.0127948819999999,2500.0,3,0,0,0,0.0,0,0.9109
3421,0.003508428,61,0,0.001428367,7000.0,10,0,0,0,0.0,0,0.8628
3422,0.98840232,30,1,0.193761248,5000.0,9,0,0,0,0.0,1,0.7587
3423,0.0,63,0,0.016911617,14900.0,5,0,0,0,0.0,0,0.8796
3424,0.644920917,41,0,0.633273345,5000.0,7,0,2,0,0.0,0,0.5334
3425,0.773515493,52,0,0.1684828589999999,39000.0,7,0,2,0,2.0,0,0.5834
3426,0.0803875409999999,49,1,3540.0,,11,1,3,0,1.0,1,0.8505
3427,0.169112121,47,1,1874.0,,12,0,1,0,1.0,1,0.5081
3428,0.027206985,68,0,0.082159624,851.0,9,0,0,0,0.0,0,0.8873
3429,0.9999999,52,4,0.2479443389999999,7904.0,13,2,1,1,0.0,1,0.9274
3430,0.043664944,72,0,35.0,,4,0,0,0,0.0,0,0.8383
3431,0.237252291,55,0,0.546207685,7000.0,18,0,3,0,0.0,0,0.6905
3432,0.104782259,62,0,0.275951353,12744.0,5,0,1,0,2.0,0,0.8784
3433,0.281383047,50,1,1.077709152,8904.0,10,0,4,0,0.0,1,0.6326
3434,0.015305576,69,0,36.0,,16,0,0,0,0.0,0,0.7772
3435,0.0,63,0,1476.0,,7,0,1,0,0.0,0,0.8163
3436,0.156092195,71,0,93.0,,2,0,0,0,0.0,0,0.7925
3437,0.9999999,51,2,0.321071571,2500.0,5,0,1,0,0.0,1,0.8065
3438,0.061255393,42,0,1.138157895,455.0,3,0,0,0,2.0,0,0.8081
3439,0.9999999,79,0,0.79905313,1900.0,2,0,1,0,0.0,0,0.5616
3440,0.63091623,52,0,0.458205573,7500.0,5,0,2,0,0.0,0,0.604
3441,0.0888643809999999,64,0,0.218361375,8201.0,11,0,1,0,0.0,0,0.8805
3442,0.382539154,63,0,0.331839338,5800.0,3,0,1,0,0.0,0,0.7895
3443,0.9999999,65,1,0.358897027,2320.0,11,0,0,0,0.0,1,0.7221
3444,0.667473409,31,1,0.165882925,6166.0,9,0,0,0,0.0,1,0.7021
3445,0.033474861,64,1,550.0,,6,0,1,0,,0,0.6278
3446,0.198327577,74,0,0.057336078,3400.0,5,0,0,0,0.0,0,0.8758
3447,0.041917754,61,0,0.537667411,3583.0,6,0,1,0,1.0,0,0.8406
3448,0.016842105,58,0,0.0961959769999999,5020.0,9,0,0,0,0.0,0,0.8442
3449,0.050290079,65,0,2455.0,,3,0,1,0,,0,0.8333
3450,0.8163237390000001,73,4,0.4309053779999999,2937.0,12,0,1,0,0.0,1,0.7807
3451,0.005162671,72,1,3055.0,,7,0,2,0,0.0,0,0.6318
3452,0.74385123,58,0,0.06637733,3916.0,3,0,0,0,1.0,0,0.5835
3453,0.033904116,69,0,0.53541709,4926.0,9,0,1,0,3.0,0,0.833
3454,0.423687266,69,0,0.205025573,4496.0,4,0,0,0,1.0,0,0.8292
3455,0.7652280379999999,60,3,0.571650552,5791.0,17,0,2,1,0.0,1,0.8662
3456,0.0035064429999999,44,1,0.880095923,1667.0,12,0,1,0,2.0,0,0.5034
3457,0.075533425,61,0,0.161002826,13800.0,5,0,1,0,2.0,0,0.893
3458,0.0,63,0,0.646470956,1600.0,11,0,1,1,0.0,1,0.572
3459,0.679313387,53,1,0.443594871,8500.0,18,0,2,0,1.0,1,0.6497
3460,0.00915968,64,0,276.0,,19,0,1,0,0.0,0,0.7647
3461,0.073320215,46,0,0.0080393569999999,8333.0,3,0,0,0,1.0,0,0.8511
3462,0.960254968,53,0,0.368006807,4700.0,6,0,0,0,1.0,1,0.5313
3463,0.321038503,46,0,0.199482939,41000.0,9,0,4,0,2.0,0,0.6982
3464,0.377443789,43,0,0.215511143,11307.0,11,0,1,0,2.0,0,0.7667
3465,0.501424501,44,1,50.0,,1,0,0,0,0.0,1,0.5869
3466,1.016983017,57,1,0.155837004,1815.0,3,0,0,0,0.0,1,0.7651
3467,0.029311652,56,0,0.098632109,4166.0,9,0,1,0,0.0,0,0.8555
3468,0.037962038,34,0,0.071976008,3000.0,2,0,0,0,1.0,0,0.821
3469,0.8756567909999999,35,0,0.569448147,3750.0,13,0,0,0,0.0,1,0.6184
3470,0.626373626,27,0,0.155620061,6200.0,6,1,0,0,0.0,1,0.8535
3471,0.243329561,56,0,0.141458794,9500.0,8,0,0,0,2.0,0,0.8196
3472,0.490886835,76,1,0.628649635,10959.0,20,0,4,0,0.0,1,0.6032
3473,0.076302508,45,0,0.639257719,6250.0,7,0,2,0,1.0,0,0.7901
3474,0.068769134,67,0,0.291585421,6666.0,13,0,2,0,3.0,0,0.8808
3475,0.7659307479999999,51,0,0.372020495,8977.0,5,0,1,0,0.0,0,0.5849
3476,0.635601501,72,0,0.8016463509999999,6316.0,10,0,2,0,0.0,0,0.5024
3477,0.123254711,78,0,3253.0,,16,0,1,0,1.0,0,0.7118
3478,0.012911613,70,0,0.207798498,8257.0,10,0,1,0,0.0,0,0.896
3479,0.0,59,0,0.342894692,17500.0,8,0,1,0,2.0,0,0.8424
3480,0.358514039,69,0,0.136372725,5000.0,3,0,0,0,0.0,0,0.856
3481,0.921215757,38,0,0.08886027,1552.0,1,0,0,0,0.0,1,0.5653
3482,0.0,58,0,2010.0,,7,0,2,0,0.0,0,0.81
3483,0.198872205,50,0,0.7274932609999999,3709.0,14,0,2,0,0.0,0,0.6289
3484,0.136050119,77,2,0.343635531,8735.0,13,0,4,0,1.0,1,0.5111
3485,0.04387463,40,0,0.058794121,10000.0,12,0,0,0,0.0,0,0.8326
3486,0.9999999,21,98,0.0,,0,98,0,98,0.0,1,0.9319
3487,0.062167384,43,0,0.411820782,3146.0,5,0,1,0,0.0,0,0.8093
3488,0.0,60,0,0.0,8200.0,4,0,0,0,0.0,0,0.8766
3489,0.055574251,60,0,0.145750269,15800.0,7,0,1,0,1.0,0,0.8935
3490,0.874293195,68,2,0.597080584,5000.0,8,0,3,0,0.0,1,0.7727
3491,0.020753758,50,0,0.299670033,10000.0,7,0,1,0,0.0,0,0.8656
3492,0.0,43,0,0.261871702,3600.0,6,0,1,0,2.0,0,0.8197
3493,0.425734781,69,0,0.526664966,3918.0,20,0,0,0,1.0,0,0.7286
3494,0.001638387,61,0,0.615168276,10666.0,10,0,4,0,0.0,0,0.7097
3495,1.015152288,55,4,0.473978388,8050.0,13,0,2,0,1.0,1,0.8018
3496,0.757073113,59,0,0.154073103,6100.0,5,0,0,0,1.0,0,0.581
3497,0.035168456,42,0,0.407998096,4200.0,4,0,2,0,1.0,0,0.8115
3498,0.9999999,60,0,0.183788985,17666.0,6,0,2,0,0.0,0,0.6806
3499,0.016759516,62,0,1273.0,,10,0,1,0,0.0,0,0.8042
3500,0.0,82,0,475.0,,3,0,1,0,0.0,0,0.832
3501,0.099622037,38,0,0.745200698,4583.0,8,0,2,0,1.0,0,0.7193
3502,0.145916477,59,0,0.292101128,7000.0,15,0,1,0,0.0,0,0.7976
3503,0.5182537229999999,57,0,0.404673853,12708.0,9,0,1,0,1.0,0,0.6628
3504,0.4331080879999999,39,0,0.159812933,6200.0,4,0,0,0,2.0,0,0.7249
3505,0.225247008,53,0,1.17860554,3140.0,11,0,2,0,0.0,0,0.6667
3506,0.0,62,0,1827.0,0.0,9,0,2,0,0.0,0,0.8181
3507,0.0,57,0,0.198640181,7500.0,11,0,2,0,0.0,0,0.8578
3508,0.281043198,26,0,0.3868029329999999,4500.0,8,0,1,0,0.0,0,0.7477
3509,0.027435457,70,0,0.45644931,2100.0,8,0,1,0,0.0,0,0.8585
3510,0.9999999,31,0,0.0,6833.0,4,0,0,0,0.0,1,0.5512
3511,0.467816523,33,0,0.455311599,4508.0,7,0,1,0,2.0,0,0.7045
3512,0.0,67,0,2352.0,,14,0,2,0,0.0,0,0.7771
3513,0.019407904,49,0,0.362769026,4506.0,6,0,1,0,2.0,0,0.8183
3514,0.04014273,69,0,0.537348547,8500.0,25,0,3,0,0.0,0,0.7672
3515,0.0,85,0,0.0,,2,0,0,0,0.0,0,0.9052
3516,0.450424929,53,1,0.231176556,13785.0,17,0,2,0,0.0,0,0.5363
3517,0.4308024,43,0,0.67537415,7349.0,17,0,1,0,3.0,0,0.5526
3518,0.9999999,51,3,0.559460039,4666.0,4,1,1,0,2.0,1,0.9081
3519,0.0,31,0,0.322546698,3800.0,2,0,1,0,1.0,0,0.7901
3520,0.0064626,76,0,0.001080789,3700.0,4,0,0,0,0.0,0,0.912
3521,0.298544215,59,0,0.322024942,9461.0,12,0,1,0,0.0,0,0.7814
3522,0.05281027,61,0,2875.0,,10,0,1,0,0.0,0,0.8038
3523,0.52937284,30,0,0.537881385,2916.0,7,0,1,0,0.0,0,0.5733
3524,0.308196992,60,0,0.250480708,7800.0,6,1,1,0,1.0,1,0.6998
3525,0.976515229,70,0,0.2791127539999999,2704.0,6,0,0,0,0.0,0,0.5811
3526,0.2456251739999999,35,0,0.087464789,7099.0,5,0,0,0,2.0,0,0.7899
3527,0.528089888,53,3,0.4343829,4350.0,3,0,1,1,2.0,1,0.8497
3528,0.9999999,29,2,0.005448449,2385.0,0,2,0,0,0.0,1,0.9099
3529,0.824830958,47,0,0.353224351,9970.0,6,0,2,0,0.0,0,0.5502
3530,0.250929151,44,0,0.332991325,10720.0,5,0,2,0,3.0,0,0.7818
3531,1.241953385,39,2,742.0,,5,1,0,4,0.0,1,0.901
3532,0.1149567069999999,65,0,0.04150998,6913.0,8,0,0,0,0.0,0,0.8783
3533,0.0,49,1,0.3560853679999999,5200.0,5,2,0,3,3.0,1,0.9134
3534,0.061404331,59,0,58.0,,3,0,0,0,0.0,0,0.8197
3535,0.122540025,53,0,0.766893243,2500.0,10,0,1,0,0.0,0,0.7047
3536,0.950166113,49,0,0.098757952,3300.0,2,0,0,1,3.0,1,0.8062
3537,0.985389781,51,1,0.515205086,56000.0,42,0,25,0,1.0,1,0.7012
3538,0.0,38,0,0.074477631,7800.0,7,0,0,0,1.0,0,0.8377
3539,0.883013093,51,4,0.794397921,3462.0,16,0,2,0,1.0,1,0.8351
3540,0.045507717,42,0,0.349078341,11283.0,4,0,2,0,3.0,0,0.8303
3541,0.127613703,85,0,0.12794882,2500.0,13,0,0,0,2.0,0,0.8522
3542,0.0,45,0,0.190825382,24000.0,24,0,2,0,0.0,0,0.8095
3543,0.064832587,59,0,0.156956861,16666.0,5,0,1,0,2.0,0,0.8927
3544,0.432584582,44,0,0.76494369,3462.0,9,0,1,0,2.0,0,0.5992
3545,0.059967082,35,0,0.179925031,2400.0,8,0,0,0,0.0,0,0.8201
3546,1.279069767,25,1,0.178555202,2200.0,3,0,0,0,0.0,1,0.7806
3547,0.0019023929999999,62,0,0.257164032,4047.0,5,0,1,0,0.0,0,0.8883
3548,0.0384838729999999,52,1,0.102545788,19600.0,13,0,0,0,1.0,0,0.6667
3549,0.164341207,40,0,2291.0,,8,0,2,0,1.0,0,0.7202
3550,0.4638497239999999,53,0,0.154144549,9795.0,27,0,0,0,0.0,0,0.6544
3551,0.4788151479999999,29,0,0.437309962,5590.0,6,0,1,0,2.0,0,0.6964
3552,0.0187179089999999,54,0,1.3657357680000002,1861.0,16,0,1,1,2.0,1,0.5932
3553,0.176714561,48,3,0.372487664,8308.0,3,1,1,4,3.0,1,0.8997
3554,0.01349865,57,0,0.024861737,78111.0,9,0,2,0,0.0,0,0.8685
3555,0.281750225,26,0,0.09510943,3700.0,6,0,0,0,3.0,0,0.7515
3556,0.0,61,0,889.0,,11,0,0,0,0.0,0,0.7902
3557,0.508816579,53,0,5.352290678999999,632.0,6,0,2,0,3.0,0,0.6048
3558,0.030360714,63,0,37.0,,6,0,0,0,,0,0.826
3559,0.004972919,66,0,11.0,,7,0,0,0,0.0,0,0.8337
3560,0.047057093,37,0,0.580847384,4625.0,9,0,1,0,1.0,0,0.7869
3561,0.033246753,73,0,0.007256894,6200.0,6,0,0,0,1.0,0,0.9111
3562,0.025044316,53,0,0.221446523,3580.0,3,0,1,0,0.0,0,0.8449
3563,2.124728379,28,2,0.589412524,1548.0,8,0,0,1,0.0,1,0.8885
3564,0.227604468,62,0,265.0,1.0,12,0,0,0,0.0,0,0.7661
3565,0.0241418329999999,30,0,0.319342031,1762.0,7,0,0,0,0.0,0,0.807
3566,0.0,46,0,0.53709856,5417.0,4,0,1,0,0.0,0,0.8032
3567,0.952030636,53,0,0.60377089,7000.0,19,0,2,0,1.0,1,0.5797
3568,0.7167435440000001,60,0,0.526258503,3674.0,7,0,1,0,0.0,0,0.5888
3569,0.06215221,63,0,0.144578313,3900.0,8,0,1,0,1.0,0,0.8854
3570,0.430517316,53,0,0.432989691,3200.0,6,1,1,1,0.0,1,0.8574
3571,0.081700238,52,0,0.2604985999999999,7500.0,7,0,1,0,0.0,0,0.8655
3572,3.77e-05,68,0,0.116725209,3700.0,3,0,1,0,0.0,0,0.9079
3573,0.1041556,56,0,0.283952675,6000.0,11,0,1,0,0.0,0,0.8319
3574,0.189967652,66,0,0.630073985,5000.0,13,0,2,0,0.0,0,0.7565
3575,0.969860535,61,0,0.7493765590000001,2405.0,6,0,2,0,0.0,0,0.5279
3576,0.074708216,40,0,0.051525355,9800.0,6,0,0,0,2.0,0,0.8474
3577,0.281171243,70,0,0.015814937,57666.0,13,0,0,0,0.0,0,0.8428
3578,0.0,66,0,0.5990501189999999,8000.0,6,0,0,0,0.0,0,0.8196
3579,0.410553127,65,0,0.555086732,2132.0,10,0,0,0,0.0,0,0.7118
3580,0.0,37,0,0.312745448,2800.0,3,0,0,0,1.0,0,0.7997
3581,0.191024718,63,1,0.315316621,6900.0,8,0,2,0,0.0,0,0.6071
3582,0.005449223,63,0,0.482445943,4300.0,21,0,1,0,0.0,0,0.8117
3583,0.009249769,84,0,3762.0,,8,0,2,0,0.0,0,0.838
3584,0.0553376009999999,57,0,1443.0,,7,0,1,0,,0,0.8174
3585,0.1411627309999999,63,0,0.787676936,1200.0,11,0,1,0,0.0,0,0.7401
3586,0.9999999,55,0,0.0,6000.0,0,0,0,0,1.0,1,0.6498
3587,0.737279887,73,0,0.2303539289999999,5000.0,7,1,1,0,0.0,1,0.8496
3588,0.076383209,50,0,0.599340687,7886.0,13,0,2,0,2.0,0,0.7678
3589,0.000475402,36,0,3737.0,,16,0,1,0,0.0,0,0.7229
3590,0.681473419,55,0,0.557790134,8452.0,11,0,4,0,1.0,0,0.5028
3591,0.066880156,66,0,0.073970412,2500.0,14,0,0,0,0.0,0,0.8527
3592,0.0,46,3,113.0,,1,0,0,0,0.0,1,0.6123
3593,0.0,54,0,0.245017015,6170.0,10,0,0,0,0.0,0,0.8195
3594,0.9999999,26,0,371.0,0.0,6,0,0,0,0.0,0,0.5277
3595,0.179850185,38,0,0.071259771,5500.0,9,0,0,0,0.0,0,0.7612
